video_id,trending_date,title,channel_title,category_id,publish_time,tags,views,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,video_error_or_removed,description
NbX_eJYaDrZ,24.14.11,Official Science & Technology Highlights,Channel_1535,4,2024-11-12T17:00:00.000Z,music|2024|review,46183,2903,329,841,https://i.ytimg.com/vi/XCkfx08edy3/default.jpg,False,False,False,Auto-generated sample description for Science & Technology video.
4PE3xugOAU3,24.03.04,Top 10 Education Moments This Week,Channel_2591,25,2024-03-30T18:00:00.000Z,review|official|vlog,17565,1021,27,275,https://i.ytimg.com/vi/OuvcxfTHelc/default.jpg,False,False,False,Auto-generated sample description for Education video.
Mps3j5cw0mg,24.30.09,Reacting to Music Trends,Channel_4849,21,2024-09-26T10:00:00.000Z,official|2024|review,45885,717,363,737,https://i.ytimg.com/vi/PKybe24BFdV/default.jpg,False,False,False,Auto-generated sample description for Music video.
5G9xP5SvACo,24.01.09,Music Compilation 2024,Channel_3265,8,2024-09-01T15:00:00.000Z,official|vlog|live,77019,5429,283,550,https://i.ytimg.com/vi/qW9BAOuFl6L/default.jpg,False,False,False,Auto-generated sample description for Music video.
haDzAAIkC83,24.14.05,Behind the Scenes: Music,Channel_896,21,2024-05-13T18:00:00.000Z,trending|official|2024,27756,1895,165,137,https://i.ytimg.com/vi/Uj72sXdRKdI/default.jpg,False,False,False,Auto-generated sample description for Music video.
C-vwB332KvN,24.17.10,Behind the Scenes: Gaming,Channel_598,27,2024-10-13T17:00:00.000Z,vlog|2024|review,60053,2738,575,922,https://i.ytimg.com/vi/UBUiApEkr9T/default.jpg,False,False,False,Auto-generated sample description for Gaming video.
POx95KrUVWC,24.07.10,Music Compilation 2024,Channel_1734,26,2024-10-06T03:00:00.000Z,review|music|trending,44011,546,143,804,https://i.ytimg.com/vi/we9h5oD3VVB/default.jpg,False,False,False,Auto-generated sample description for Music video.
qR_RwyzInJw,24.19.10,Top 10 Pets & Animals Moments This Week,Channel_2347,15,2024-10-17T06:00:00.000Z,vlog|official|live,1525,32,9,2,https://i.ytimg.com/vi/p0n53ySXB8e/default.jpg,False,False,False,Auto-generated sample description for Pets & Animals video.
8ggI7w6FAk3,24.20.10,Behind the Scenes: Entertainment,Channel_3739,22,2024-10-18T15:00:00.000Z,live|trending|vlog,59269,3267,415,1039,https://i.ytimg.com/vi/dqsf8Ufxf4L/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
3kyk3nYAeXR,24.01.02,Behind the Scenes: Education,Channel_2037,20,2024-01-30T01:00:00.000Z,review|trending|live,47432,2614,33,632,https://i.ytimg.com/vi/lLxlRG5m0kH/default.jpg,False,False,False,Auto-generated sample description for Education video.
D745Lt4D_IB,24.05.07,Behind the Scenes: Film & Animation,Channel_768,12,2024-07-03T16:00:00.000Z,2024|official|vlog,31630,1917,226,505,https://i.ytimg.com/vi/J4P7wEz5Ljr/default.jpg,False,False,False,Auto-generated sample description for Film & Animation video.
2mDeVzf_NNu,24.12.09,Official Music Highlights,Channel_2156,8,2024-09-12T10:00:00.000Z,2024|official|music,130368,7804,439,993,https://i.ytimg.com/vi/5cr3Njw_J6W/default.jpg,False,False,False,Auto-generated sample description for Music video.
4ZuwYIUDqhn,24.24.10,Behind the Scenes: Music,Channel_2240,8,2024-10-20T04:00:00.000Z,music|vlog|trending,45779,2440,30,363,https://i.ytimg.com/vi/0E7q6Dl4bgM/default.jpg,True,False,False,Auto-generated sample description for Music video.
Usa69klICJ1,25.07.01,Behind the Scenes: Science & Technology,Channel_1223,3,2025-01-05T22:00:00.000Z,music|official|trending,62977,2423,621,814,https://i.ytimg.com/vi/DHovAq_il5K/default.jpg,False,False,False,Auto-generated sample description for Science & Technology video.
fbo2wxYd_WD,24.17.09,Behind the Scenes: Music,Channel_3491,21,2024-09-14T18:00:00.000Z,official|live|music,97438,6896,58,927,https://i.ytimg.com/vi/Zvr0voBhYSr/default.jpg,False,False,False,Auto-generated sample description for Music video.
5jU6hLlr2SY,24.02.05,Reacting to Nonprofits & Activism Trends,Channel_3662,11,2024-04-29T10:00:00.000Z,trending|2024|live,20461,1171,137,13,https://i.ytimg.com/vi/LuDuccwNXWY/default.jpg,False,False,True,Auto-generated sample description for Nonprofits & Activism video.
xnGLBRGpXUh,24.08.03,Why This Music Video Went Viral,Channel_93,21,2024-03-07T16:00:00.000Z,2024|official|live,31982,1536,317,443,https://i.ytimg.com/vi/CfGq-WneEx3/default.jpg,False,False,False,Auto-generated sample description for Music video.
LsLam0o5ohC,24.21.08,Behind the Scenes: Entertainment,Channel_3507,22,2024-08-21T12:00:00.000Z,live|vlog|music,77004,4169,414,1459,https://i.ytimg.com/vi/0WuqTrd0HGU/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
fU2H8-NrJYe,25.20.01,Behind the Scenes: News & Politics,Channel_647,1,2025-01-17T05:00:00.000Z,2024|vlog|live,43271,1392,192,445,https://i.ytimg.com/vi/8AD0Skpocf7/default.jpg,False,False,False,Auto-generated sample description for News & Politics video.
N3oS9I7CPzL,24.29.02,Top 10 Entertainment Moments This Week,Channel_1870,18,2024-02-28T01:00:00.000Z,music|trending|official,327880,3851,1386,424,https://i.ytimg.com/vi/I7-dn0fRGZl/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
sM9SYru_i0o,24.24.03,Film & Animation Compilation 2024,Channel_1003,12,2024-03-22T05:00:00.000Z,official|trending|live,28253,575,120,329,https://i.ytimg.com/vi/RvW6xcc3iSQ/default.jpg,False,False,False,Auto-generated sample description for Film & Animation video.
9FG1qpcMoka,24.02.12,Official Music Highlights,Channel_740,21,2024-11-29T06:00:00.000Z,review|trending|music,162826,7051,643,2779,https://i.ytimg.com/vi/W9ovMEuRtSW/default.jpg,False,False,False,Auto-generated sample description for Music video.
KzKorIKfUjE,24.28.02,Behind the Scenes: Music,Channel_2021,8,2024-02-28T02:00:00.000Z,live|trending|review,4327,64,4,2,https://i.ytimg.com/vi/vLyVVomBPGw/default.jpg,False,False,False,Auto-generated sample description for Music video.
meVPEG9U-FE,24.15.05,Reacting to Music Trends,Channel_1902,21,2024-05-14T15:00:00.000Z,live|official|review,24903,1507,120,280,https://i.ytimg.com/vi/qDUP3pagsrv/default.jpg,False,False,False,Auto-generated sample description for Music video.
GSqShiOK3_Y,24.31.01,Top 10 Music Moments This Week,Channel_4345,21,2024-01-30T21:00:00.000Z,music|review|2024,125833,9581,587,1159,https://i.ytimg.com/vi/m4e0PLwC3Yr/default.jpg,False,True,False,Auto-generated sample description for Music video.
YOyhbo39Dsu,24.06.03,Behind the Scenes: Music,Channel_3091,21,2024-03-02T02:00:00.000Z,2024|live|review,24114,1373,214,425,https://i.ytimg.com/vi/eAID7b6l1V0/default.jpg,False,False,False,Auto-generated sample description for Music video.
kS2sEKRMMiF,24.12.03,Reacting to Film & Animation Trends,Channel_4839,7,2024-03-12T22:00:00.000Z,live|2024|music,6295,431,27,45,https://i.ytimg.com/vi/vh6-8C7dGia/default.jpg,False,False,False,Auto-generated sample description for Film & Animation video.
V-a_2CGWxWU,24.07.03,Gaming Compilation 2024,Channel_3095,27,2024-03-03T04:00:00.000Z,vlog|official|music,30514,1840,136,191,https://i.ytimg.com/vi/oVOVLJl_002/default.jpg,False,False,False,Auto-generated sample description for Gaming video.
-UjvydiHOj9,24.05.09,Official Entertainment Highlights,Channel_200,18,2024-09-04T02:00:00.000Z,2024|vlog|trending,60829,747,256,754,https://i.ytimg.com/vi/wJzvHNv7sG0/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
k6-BtxYT9FX,24.18.12,Why This Entertainment Video Went Viral,Channel_2658,18,2024-12-15T10:00:00.000Z,vlog|trending|music,1493193,118023,8016,3250,https://i.ytimg.com/vi/EWvI7nM51DE/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
pYvklojRbY5,24.19.03,Top 10 Entertainment Moments This Week,Channel_4842,22,2024-03-17T19:00:00.000Z,2024|official|music,34568,2024,148,263,https://i.ytimg.com/vi/-kTEeTL1mfb/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
kCrBB8S3o-X,24.18.01,Reacting to Music Trends,Channel_4241,26,2024-01-18T13:00:00.000Z,live|vlog|review,114692,2036,213,884,https://i.ytimg.com/vi/yRLQvGfa_LH/default.jpg,False,False,False,Auto-generated sample description for Music video.
h974FiORKsG,24.08.11,Entertainment Compilation 2024,Channel_3888,22,2024-11-05T22:00:00.000Z,vlog|music|trending,12013,664,59,53,https://i.ytimg.com/vi/kShLrS9fLVr/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
0a0CPFC5fYQ,24.03.02,Official Entertainment Highlights,Channel_4204,22,2024-02-02T10:00:00.000Z,review|live|2024,248858,5905,1076,527,https://i.ytimg.com/vi/b6OkLBYy1OA/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
57V1PcU8XmC,24.25.03,Behind the Scenes: Entertainment,Channel_3094,22,2024-03-23T10:00:00.000Z,vlog|review|2024,24602,1851,112,72,https://i.ytimg.com/vi/s9MWLIANVKl/default.jpg,True,False,False,Auto-generated sample description for Entertainment video.
UoM3VrxgqCY,24.03.03,Reacting to Entertainment Trends,Channel_1315,22,2024-03-02T03:00:00.000Z,live|2024|trending,82352,6022,754,1069,https://i.ytimg.com/vi/Wgr4nD8LBdJ/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
lVYdrOBnQet,24.06.04,Official Music Highlights,Channel_250,21,2024-04-05T15:00:00.000Z,music|vlog|official,8763,603,58,148,https://i.ytimg.com/vi/Mu5yKFoF_xV/default.jpg,False,False,False,Auto-generated sample description for Music video.
rO4XO8-RE7w,24.14.04,Behind the Scenes: Music,Channel_3297,21,2024-04-14T19:00:00.000Z,trending|review|live,34281,410,215,612,https://i.ytimg.com/vi/z4HVHVjnrV8/default.jpg,False,False,False,Auto-generated sample description for Music video.
4wyZ9tIGe5e,24.05.03,Reacting to Entertainment Trends,Channel_920,18,2024-03-04T11:00:00.000Z,trending|music|official,72280,2845,55,940,https://i.ytimg.com/vi/KScW_3jCqd0/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
71y1mLdhXRn,24.03.05,Entertainment Compilation 2024,Channel_4765,22,2024-05-03T04:00:00.000Z,official|music|2024,9105,162,59,39,https://i.ytimg.com/vi/iImjvCZOfRE/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
ErELeJE1mu-,24.13.03,Behind the Scenes: Entertainment,Channel_4207,18,2024-03-09T20:00:00.000Z,official|vlog|live,45750,1999,357,84,https://i.ytimg.com/vi/brPl2KoL_xm/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
GiAo61__NJW,24.29.03,Behind the Scenes: Music,Channel_4270,8,2024-03-28T08:00:00.000Z,review|2024|trending,11000,593,7,32,https://i.ytimg.com/vi/iZ75zFVPWhK/default.jpg,False,False,False,Auto-generated sample description for Music video.
g7VKP8452k_,24.10.01,Why This Entertainment Video Went Viral,Channel_1760,18,2024-01-08T00:00:00.000Z,2024|review|music,121638,2722,1164,275,https://i.ytimg.com/vi/POMoHlRd1_A/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
xzER4gpxSnW,24.08.03,Behind the Scenes: Music,Channel_933,21,2024-03-05T07:00:00.000Z,live|trending|vlog,10025,437,49,181,https://i.ytimg.com/vi/h3lG-E7BYDM/default.jpg,False,False,False,Auto-generated sample description for Music video.
eCpXGJwTlnz,24.18.02,Top 10 Music Moments This Week,Channel_732,21,2024-02-18T21:00:00.000Z,2024|live|review,31870,1621,157,525,https://i.ytimg.com/vi/Bt-aEBaNng-/default.jpg,False,False,False,Auto-generated sample description for Music video.
2Jy9Y-gYkhW,24.15.02,Music Compilation 2024,Channel_2007,21,2024-02-11T20:00:00.000Z,official|vlog|live,24039,629,181,292,https://i.ytimg.com/vi/H6YyhhHcfd7/default.jpg,False,False,False,Auto-generated sample description for Music video.
ZhQNMpY_9pB,24.18.01,Behind the Scenes: Entertainment,Channel_2497,18,2024-01-14T11:00:00.000Z,2024|review|music,3179763,145783,19088,13747,https://i.ytimg.com/vi/uIYCaIxrVpv/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
Df7Etw195fG,24.19.08,Official Music Highlights,Channel_2907,8,2024-08-15T07:00:00.000Z,live|music|2024,473709,16979,4306,5870,https://i.ytimg.com/vi/cQLQKmfxg7z/default.jpg,False,False,False,Auto-generated sample description for Music video.
KilPGIdD7pl,24.20.04,Reacting to Entertainment Trends,Channel_4411,22,2024-04-17T02:00:00.000Z,vlog|official|trending,198897,3412,187,2490,https://i.ytimg.com/vi/9kROWkH1SVG/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
krybpdJhZpn,24.01.10,Top 10 Science & Technology Moments This Week,Channel_4621,4,2024-09-28T00:00:00.000Z,vlog|trending|official,42779,1773,144,134,https://i.ytimg.com/vi/9ZCdAtcKP3m/default.jpg,False,False,False,Auto-generated sample description for Science & Technology video.
AMD7ylUfkkP,24.19.05,Official Science & Technology Highlights,Channel_779,9,2024-05-16T10:00:00.000Z,trending|official|review,92322,3441,684,147,https://i.ytimg.com/vi/Ce-deEOM5HT/default.jpg,False,False,False,Auto-generated sample description for Science & Technology video.
Gi1J8ZJ0o1q,24.07.12,Reacting to Music Trends,Channel_938,26,2024-12-03T15:00:00.000Z,2024|trending|review,107245,5934,790,377,https://i.ytimg.com/vi/q765SM-o7jE/default.jpg,False,False,False,Auto-generated sample description for Music video.
sj-ueqoZGAr,24.06.05,Behind the Scenes: Film & Animation,Channel_4105,17,2024-05-03T17:00:00.000Z,vlog|music|review,5855,370,3,51,https://i.ytimg.com/vi/48p4nYTI0bG/default.jpg,False,False,False,Auto-generated sample description for Film & Animation video.
WgcZ1ot8DIT,24.29.08,Behind the Scenes: Comedy,Channel_235,16,2024-08-29T06:00:00.000Z,trending|official|vlog,15453,547,22,102,https://i.ytimg.com/vi/5UTKsAZZv2e/default.jpg,False,False,False,Auto-generated sample description for Comedy video.
lyXnJGO_Vqm,24.12.01,Behind the Scenes: Music,Channel_927,8,2024-01-10T09:00:00.000Z,review|live|2024,66707,4907,174,1246,https://i.ytimg.com/vi/ZBvpxIBSVgE/default.jpg,False,False,False,Auto-generated sample description for Music video.
pisQVXC4lhV,24.29.10,Why This Science & Technology Video Went Viral,Channel_4469,9,2024-10-28T02:00:00.000Z,vlog|official|2024,13401,225,118,246,https://i.ytimg.com/vi/yFVxRY4Hv7a/default.jpg,False,False,False,Auto-generated sample description for Science & Technology video.
EkTUy50cNTh,24.20.07,Behind the Scenes: Comedy,Channel_3009,16,2024-07-20T18:00:00.000Z,official|trending|music,49511,3766,400,445,https://i.ytimg.com/vi/3VgVWclKrk7/default.jpg,False,False,False,Auto-generated sample description for Comedy video.
LWMe_wGqHfn,24.16.03,Why This Film & Animation Video Went Viral,Channel_1819,12,2024-03-12T22:00:00.000Z,vlog|2024|live,6965,94,63,63,https://i.ytimg.com/vi/Q-Av4K9YHdb/default.jpg,False,False,False,Auto-generated sample description for Film & Animation video.
35HkXfy7Z2S,24.06.11,Music Compilation 2024,Channel_475,8,2024-11-05T13:00:00.000Z,review|music|2024,57111,4267,127,880,https://i.ytimg.com/vi/vrrXtCs9h0-/default.jpg,False,False,False,Auto-generated sample description for Music video.
YOXDfEntA1g,24.08.12,Music Compilation 2024,Channel_3137,26,2024-12-07T18:00:00.000Z,trending|official|music,70180,3863,250,213,https://i.ytimg.com/vi/5m7IQ3RAi6_/default.jpg,False,False,False,Auto-generated sample description for Music video.
GrPHBgnTlHT,24.11.06,Why This Music Video Went Viral,Channel_865,21,2024-06-10T19:00:00.000Z,2024|music|trending,36078,962,212,501,https://i.ytimg.com/vi/uTyisJ-64Yx/default.jpg,False,False,False,Auto-generated sample description for Music video.
9n6DJWXx8ew,25.05.02,Behind the Scenes: Education,Channel_479,5,2025-02-03T03:00:00.000Z,review|vlog|trending,183627,10157,1398,2024,https://i.ytimg.com/vi/oDvW3X73sRw/default.jpg,False,False,False,Auto-generated sample description for Education video.
cbopYSWQRo1,24.11.02,Top 10 Music Moments This Week,Channel_772,26,2024-02-11T21:00:00.000Z,live|official|review,63486,1836,521,741,https://i.ytimg.com/vi/0XIN886VyqC/default.jpg,False,False,False,Auto-generated sample description for Music video.
s_uMgM5zhS7,24.03.06,Official Sports Highlights,Channel_1169,24,2024-06-01T04:00:00.000Z,2024|review|trending,3468,199,28,44,https://i.ytimg.com/vi/5a2b4QBkJRl/default.jpg,False,False,False,Auto-generated sample description for Sports video.
VkpCzUWK7fZ,24.15.06,Behind the Scenes: Film & Animation,Channel_4708,7,2024-06-13T17:00:00.000Z,music|vlog|live,5765,268,12,75,https://i.ytimg.com/vi/CSh08coPSFU/default.jpg,False,False,False,Auto-generated sample description for Film & Animation video.
dII6_5kiZTi,24.29.01,Why This Music Video Went Viral,Channel_897,8,2024-01-29T07:00:00.000Z,review|2024|official,408120,22873,1063,7550,https://i.ytimg.com/vi/bJm2_uAA1ZV/default.jpg,False,False,False,Auto-generated sample description for Music video.
IVa1B_Et1ZV,25.19.01,Behind the Scenes: Music,Channel_2890,8,2025-01-18T02:00:00.000Z,2024|music|review,220976,8098,230,2984,https://i.ytimg.com/vi/whFKuLnrayX/default.jpg,False,False,False,Auto-generated sample description for Music video.
BsUY0SW3GQa,24.11.01,Top 10 Entertainment Moments This Week,Channel_4752,22,2024-01-10T04:00:00.000Z,vlog|2024|review,39952,1480,306,380,https://i.ytimg.com/vi/WerKGnrUye0/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
susm-_xeBnB,24.30.05,Behind the Scenes: Music,Channel_2421,21,2024-05-27T14:00:00.000Z,music|vlog|trending,37712,2174,248,64,https://i.ytimg.com/vi/Y_Kdwv3RmUZ/default.jpg,False,False,False,Auto-generated sample description for Music video.
MpOwX0m9piL,24.16.04,Official Entertainment Highlights,Channel_4434,22,2024-04-14T08:00:00.000Z,official|2024|music,83905,3341,49,956,https://i.ytimg.com/vi/7yPWrpqjAFu/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
2QXtC5vQb2J,24.16.07,Reacting to Education Trends,Channel_2612,20,2024-07-16T14:00:00.000Z,review|music|trending,14667,590,63,226,https://i.ytimg.com/vi/rGBzEyq5S1B/default.jpg,False,False,False,Auto-generated sample description for Education video.
uxWYZH66TIc,24.27.10,Reacting to Travel & Events Trends,Channel_4156,14,2024-10-24T12:00:00.000Z,trending|vlog|review,1366,19,10,0,https://i.ytimg.com/vi/-olRTK6C5RZ/default.jpg,False,False,False,Auto-generated sample description for Travel & Events video.
vM8TQe7B_lA,24.14.01,Behind the Scenes: Music,Channel_4110,8,2024-01-11T17:00:00.000Z,live|vlog|official,5509,257,46,25,https://i.ytimg.com/vi/hT5HZ-uwnlP/default.jpg,False,False,False,Auto-generated sample description for Music video.
ZUIsllI9O9i,24.05.06,Reacting to Entertainment Trends,Channel_777,22,2024-06-01T02:00:00.000Z,music|trending|vlog,28810,977,128,36,https://i.ytimg.com/vi/AZueEvrgly_/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
qskAA1E6wv0,24.24.09,Film & Animation Compilation 2024,Channel_1275,17,2024-09-23T03:00:00.000Z,music|official|live,38945,1934,196,753,https://i.ytimg.com/vi/Mm-LxymBZUh/default.jpg,False,False,False,Auto-generated sample description for Film & Animation video.
7p5o1MWwyYZ,24.30.10,Reacting to Entertainment Trends,Channel_1390,18,2024-10-30T04:00:00.000Z,review|2024|vlog,31120,2375,113,86,https://i.ytimg.com/vi/XQ9YNOoVc-g/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
JG8E8kQ4kFK,24.09.01,Music Compilation 2024,Channel_886,8,2024-01-06T09:00:00.000Z,trending|live|music,110990,5353,518,171,https://i.ytimg.com/vi/eKZnMMEV_Sq/default.jpg,False,False,False,Auto-generated sample description for Music video.
ybmKgWey78Z,24.04.03,Why This Sports Video Went Viral,Channel_4261,24,2024-03-03T14:00:00.000Z,official|review|2024,13089,677,67,51,https://i.ytimg.com/vi/npJRCaQpMqK/default.jpg,False,False,False,Auto-generated sample description for Sports video.
Tb8W3ULCn2O,24.25.02,Music Compilation 2024,Channel_4718,21,2024-02-23T13:00:00.000Z,live|music|trending,88642,3358,664,178,https://i.ytimg.com/vi/2JEFY1u8hWf/default.jpg,False,False,False,Auto-generated sample description for Music video.
abK7u8Kt0NV,24.20.10,Why This Music Video Went Viral,Channel_1741,8,2024-10-17T02:00:00.000Z,vlog|official|live,111489,5809,725,236,https://i.ytimg.com/vi/Kt_DgB4Je-a/default.jpg,False,False,False,Auto-generated sample description for Music video.
YO8E29bAg49,24.19.04,Behind the Scenes: Entertainment,Channel_3384,18,2024-04-18T22:00:00.000Z,music|vlog|live,333981,8608,2292,4479,https://i.ytimg.com/vi/uFQoNBRiUrQ/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
1-5weWE8941,24.16.05,Behind the Scenes: Entertainment,Channel_4428,22,2024-05-13T11:00:00.000Z,music|review|trending,27722,666,29,456,https://i.ytimg.com/vi/a8QQPrK1rTn/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
5KtPpIK1iJ_,24.05.06,Reacting to Entertainment Trends,Channel_2766,22,2024-06-04T21:00:00.000Z,2024|vlog|live,3993,212,15,67,https://i.ytimg.com/vi/5WwNT7VU8S9/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
fKZVCkuRd22,24.13.07,Official Entertainment Highlights,Channel_2992,18,2024-07-11T06:00:00.000Z,review|music|live,131764,6365,227,423,https://i.ytimg.com/vi/NqzK9qcdHVE/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
