video_id,trending_date,title,channel_title,category_id,publish_time,tags,views,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,video_error_or_removed,description
lH7JNjpK9Hg,24.19.07,Official Sports Highlights,Channel_952,3,2024-07-19T11:00:00.000Z,trending|official|review,27786,824,24,268,https://i.ytimg.com/vi/ooGcn81zQCe/default.jpg,False,False,False,Auto-generated sample description for Sports video.
Ki40Ua3WZso,24.09.01,Music Compilation 2024,Channel_1922,2,2024-01-07T01:00:00.000Z,vlog|2024|review,2415,148,1,24,https://i.ytimg.com/vi/gzdQBebT1jz/default.jpg,False,False,False,Auto-generated sample description for Music video.
lzR74p1uPDb,24.31.03,Official Music Highlights,Channel_3890,18,2024-03-28T13:00:00.000Z,official|review|vlog,34697,407,24,63,https://i.ytimg.com/vi/-hyIc5vzZ1T/default.jpg,False,False,False,Auto-generated sample description for Music video.
fEUMpwctIbI,24.22.07,Reacting to Entertainment Trends,Channel_622,14,2024-07-19T09:00:00.000Z,review|music|vlog,28483,353,69,481,https://i.ytimg.com/vi/JvERZ46wXAa/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
i07dwMzlfvT,24.04.08,Behind the Scenes: Music,Channel_4688,2,2024-08-04T21:00:00.000Z,vlog|music|review,19514,674,49,153,https://i.ytimg.com/vi/QsyAcTmyqJU/default.jpg,False,False,False,Auto-generated sample description for Music video.
arN6LAt-SAW,24.18.06,Official Music Highlights,Channel_485,18,2024-06-17T12:00:00.000Z,live|music|trending,168602,13412,1480,2080,https://i.ytimg.com/vi/3l5CMcgXgYh/default.jpg,False,False,False,Auto-generated sample description for Music video.
z39L_OLyIW2,24.11.03,Behind the Scenes: Entertainment,Channel_3886,14,2024-03-08T10:00:00.000Z,review|vlog|2024,19708,1346,177,385,https://i.ytimg.com/vi/BI5wA-KFQya/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
th66W022lwE,24.16.06,Entertainment Compilation 2024,Channel_577,6,2024-06-13T12:00:00.000Z,vlog|live|music,100347,6551,589,1308,https://i.ytimg.com/vi/AvSXBVz1xnn/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
EjRQh6UyMgK,24.11.02,Official Entertainment Highlights,Channel_3664,14,2024-02-08T05:00:00.000Z,live|vlog|2024,21794,883,116,275,https://i.ytimg.com/vi/iIlEi07qpTp/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
oHTkVORI54o,25.13.01,Why This Entertainment Video Went Viral,Channel_422,14,2025-01-10T22:00:00.000Z,review|trending|2024,163639,11418,612,1174,https://i.ytimg.com/vi/MJAq3-XRd53/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
M713M9xNQJM,25.23.01,Official Music Highlights,Channel_2279,18,2025-01-23T09:00:00.000Z,2024|official|live,4673,104,37,73,https://i.ytimg.com/vi/W0DLMjbCH0X/default.jpg,False,False,False,Auto-generated sample description for Music video.
XhSH9PQH1ds,24.27.12,Why This Music Video Went Viral,Channel_288,7,2024-12-23T05:00:00.000Z,review|trending|live,91471,5807,482,1576,https://i.ytimg.com/vi/PIFgeTUCLbY/default.jpg,False,False,False,Auto-generated sample description for Music video.
kmzKo8DDJRm,24.10.06,Behind the Scenes: Entertainment,Channel_2612,14,2024-06-10T02:00:00.000Z,review|trending|live,365917,28328,719,6110,https://i.ytimg.com/vi/lHAHMq3Akua/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
sIx1wnMYK-Q,24.24.11,Behind the Scenes: Music,Channel_2532,18,2024-11-22T04:00:00.000Z,official|music|live,293573,10992,2797,5374,https://i.ytimg.com/vi/xtfjS6rHyuY/default.jpg,False,False,False,Auto-generated sample description for Music video.
pcJKwqmTsDN,24.09.09,Official Entertainment Highlights,Channel_1628,14,2024-09-08T16:00:00.000Z,review|2024|music,109956,2926,789,826,https://i.ytimg.com/vi/oXRtDS4XEwD/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
vBPvBPg1BvT,25.02.01,Behind the Scenes: Music,Channel_2569,2,2024-12-31T02:00:00.000Z,live|vlog|review,6222,138,54,70,https://i.ytimg.com/vi/qXK9AL0YAsg/default.jpg,False,False,False,Auto-generated sample description for Music video.
DThvnqOvDMt,24.10.06,Sports Compilation 2024,Channel_1272,3,2024-06-07T06:00:00.000Z,vlog|music|trending,33083,1073,156,49,https://i.ytimg.com/vi/dWrxAuoBfv-/default.jpg,False,False,False,Auto-generated sample description for Sports video.
ZU85N8VGFYj,24.02.12,Official Entertainment Highlights,Channel_2161,14,2024-11-28T12:00:00.000Z,trending|vlog|2024,4885,59,33,87,https://i.ytimg.com/vi/TrHnbwPtRgM/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
-3xae7xQY_G,24.29.12,Official Music Highlights,Channel_2066,2,2024-12-29T08:00:00.000Z,live|2024|official,7399,308,72,40,https://i.ytimg.com/vi/5QYyCMgmEyp/default.jpg,False,False,False,Auto-generated sample description for Music video.
L8PB_usT-i5,24.05.03,Behind the Scenes: Music,Channel_3842,2,2024-03-02T03:00:00.000Z,2024|trending|official,35268,395,236,619,https://i.ytimg.com/vi/zLPMUFfs0Hy/default.jpg,True,False,False,Auto-generated sample description for Music video.
bEst0vEHASU,24.13.01,Why This Entertainment Video Went Viral,Channel_190,14,2024-01-09T02:00:00.000Z,live|2024|trending,236587,4720,2037,1072,https://i.ytimg.com/vi/jv_mE8-KoVg/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
1gaoyOWvSX8,25.02.01,Official Travel & Events Highlights,Channel_1308,8,2025-01-01T21:00:00.000Z,vlog|trending|music,10245,721,55,166,https://i.ytimg.com/vi/7f_FqyW-KNf/default.jpg,False,False,False,Auto-generated sample description for Travel & Events video.
Brig4Lrwgzs,24.18.02,Music Compilation 2024,Channel_2415,18,2024-02-17T05:00:00.000Z,vlog|review|2024,21231,258,200,322,https://i.ytimg.com/vi/l1z0VenVTVj/default.jpg,False,False,False,Auto-generated sample description for Music video.
iuXivDAeKLW,24.07.12,Reacting to Music Trends,Channel_3989,7,2024-12-07T22:00:00.000Z,music|trending|review,123121,1891,997,460,https://i.ytimg.com/vi/gblcB5TeZgL/default.jpg,False,False,False,Auto-generated sample description for Music video.
wJ7tn1wajuZ,24.05.11,Why This Sports Video Went Viral,Channel_2002,3,2024-11-04T20:00:00.000Z,live|trending|review,2895,123,22,6,https://i.ytimg.com/vi/71JV7XEy3AH/default.jpg,False,False,False,Auto-generated sample description for Sports video.
UPrHToYtw5A,24.21.05,Entertainment Compilation 2024,Channel_326,6,2024-05-20T17:00:00.000Z,music|review|official,2723,217,25,23,https://i.ytimg.com/vi/VeKi0E26txX/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
UFVjNft-cri,24.26.11,Top 10 Music Moments This Week,Channel_4255,7,2024-11-24T07:00:00.000Z,2024|live|music,15919,268,26,135,https://i.ytimg.com/vi/-57L-JLSrsl/default.jpg,False,False,False,Auto-generated sample description for Music video.
utCmBeCvwBx,24.27.12,Behind the Scenes: Entertainment,Channel_3093,6,2024-12-27T06:00:00.000Z,2024|official|music,94706,2453,397,1609,https://i.ytimg.com/vi/yfjUcR1QFkf/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
0bPkztMTNzo,24.12.02,Music Compilation 2024,Channel_4642,18,2024-02-12T20:00:00.000Z,music|live|vlog,15184,356,86,283,https://i.ytimg.com/vi/tbWWDetQJGg/default.jpg,False,False,False,Auto-generated sample description for Music video.
f0lofzNznne,24.15.03,Music Compilation 2024,Channel_2641,2,2024-03-13T03:00:00.000Z,music|official|review,194304,10098,1532,3795,https://i.ytimg.com/vi/pXpuqnOHHCT/default.jpg,False,False,False,Auto-generated sample description for Music video.
uAprp93RFO6,25.23.01,Music Compilation 2024,Channel_977,2,2025-01-19T14:00:00.000Z,music|official|2024,378,15,1,5,https://i.ytimg.com/vi/l4riQTJXy9y/default.jpg,False,False,False,Auto-generated sample description for Music video.
3NEx5GIrlE2,24.12.07,Reacting to Music Trends,Channel_4885,18,2024-07-10T14:00:00.000Z,review|official|2024,91706,3788,54,1044,https://i.ytimg.com/vi/eYZ_g7y7hwU/default.jpg,False,False,False,Auto-generated sample description for Music video.
lEysRkUfDWp,24.17.08,Official Howto & Style Highlights,Channel_167,5,2024-08-13T05:00:00.000Z,vlog|2024|live,11708,690,95,25,https://i.ytimg.com/vi/zFayr3ecvF5/default.jpg,False,False,False,Auto-generated sample description for Howto & Style video.
