video_id,trending_date,title,channel_title,category_id,publish_time,tags,views,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,video_error_or_removed,description
_kL1tXWuHgD,24.08.10,Comedy Compilation 2024,Channel_3678,3,2024-10-04T22:00:00.000Z,music|2024|vlog,829,22,6,13,https://i.ytimg.com/vi/tGVZYLpXxLL/default.jpg,False,False,False,Auto-generated sample description for Comedy video.
7VL7vJMAyyZ,24.29.09,Official Music Highlights,Channel_816,16,2024-09-29T21:00:00.000Z,live|vlog|review,23383,562,139,47,https://i.ytimg.com/vi/SxOU3lxIT7_/default.jpg,False,False,False,Auto-generated sample description for Music video.
PXv4VO3DFT6,24.09.01,Education Compilation 2024,Channel_4176,21,2024-01-07T07:00:00.000Z,trending|music|review,3646,37,15,18,https://i.ytimg.com/vi/GqrIQhkz36p/default.jpg,False,False,False,Auto-generated sample description for Education video.
tYIZbJlCO5E,24.04.11,Why This Entertainment Video Went Viral,Channel_4668,17,2024-10-31T10:00:00.000Z,live|official|review,120082,7440,965,693,https://i.ytimg.com/vi/yMQdxCM_Nu5/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
hnOwP0DkurS,24.16.05,Behind the Scenes: Gaming,Channel_1814,2,2024-05-13T14:00:00.000Z,trending|2024|vlog,57944,3433,503,89,https://i.ytimg.com/vi/aPHj3PW652u/default.jpg,True,False,False,Auto-generated sample description for Gaming video.
_xoWLhoCmWJ,24.25.08,Behind the Scenes: Music,Channel_3232,16,2024-08-21T13:00:00.000Z,2024|review|vlog,3754,222,28,38,https://i.ytimg.com/vi/7K7AZgWKxsb/default.jpg,False,False,False,Auto-generated sample description for Music video.
mFKDG7I59xM,24.09.11,Official Comedy Highlights,Channel_1972,18,2024-11-08T02:00:00.000Z,2024|official|live,6085,268,17,96,https://i.ytimg.com/vi/uU296Ut9QFt/default.jpg,False,True,False,Auto-generated sample description for Comedy video.
BpnLz53Bsrs,24.17.05,Entertainment Compilation 2024,Channel_408,4,2024-05-15T01:00:00.000Z,official|2024|live,1761975,85631,7441,31878,https://i.ytimg.com/vi/Dqwshhtf3Td/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
-Es-ha92HbA,24.27.12,Behind the Scenes: News & Politics,Channel_290,13,2024-12-24T02:00:00.000Z,trending|review|music,109807,8727,484,696,https://i.ytimg.com/vi/F2zn-RUVhp4/default.jpg,False,False,False,Auto-generated sample description for News & Politics video.
3buQWr_q-Cy,24.28.10,Behind the Scenes: Music,Channel_2305,16,2024-10-24T15:00:00.000Z,trending|music|vlog,204885,14962,1169,3718,https://i.ytimg.com/vi/l2xoEVqz27k/default.jpg,False,True,False,Auto-generated sample description for Music video.
Ek2mBk3g4Oc,24.17.10,Top 10 Entertainment Moments This Week,Channel_2598,4,2024-10-15T08:00:00.000Z,live|official|vlog,9287,609,49,48,https://i.ytimg.com/vi/xX1FiaCrrm5/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
pvhs537zv7r,24.31.07,Official Entertainment Highlights,Channel_476,17,2024-07-29T00:00:00.000Z,vlog|music|review,84900,5448,593,1644,https://i.ytimg.com/vi/RKR-mlTl6HE/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
_Usn_9mY0z1,24.27.10,Entertainment Compilation 2024,Channel_4776,17,2024-10-25T03:00:00.000Z,vlog|official|live,191864,9322,998,1363,https://i.ytimg.com/vi/K1jAqQQR8uD/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
kPGZfn_Amsz,24.02.10,Top 10 Comedy Moments This Week,Channel_882,14,2024-10-02T19:00:00.000Z,official|live|review,4363,59,24,84,https://i.ytimg.com/vi/ITz7SQWP0XE/default.jpg,False,False,False,Auto-generated sample description for Comedy video.
l3wvaFtzzit,25.17.01,Official Education Highlights,Channel_3982,19,2025-01-14T14:00:00.000Z,music|live|review,34663,1890,305,17,https://i.ytimg.com/vi/72gLIP_DNZy/default.jpg,False,False,False,Auto-generated sample description for Education video.
eOXNndC5LLA,24.11.10,Behind the Scenes: Entertainment,Channel_1818,17,2024-10-07T21:00:00.000Z,review|live|trending,17457,649,25,297,https://i.ytimg.com/vi/A2jsk9krIj-/default.jpg,False,True,False,Auto-generated sample description for Entertainment video.
NAHey7SRSYx,24.12.03,Top 10 Comedy Moments This Week,Channel_4508,14,2024-03-10T18:00:00.000Z,official|2024|review,15462,703,74,150,https://i.ytimg.com/vi/lb8hW6O53QO/default.jpg,False,False,False,Auto-generated sample description for Comedy video.
iAfCZVd3UhJ,24.19.06,Behind the Scenes: Comedy,Channel_4877,3,2024-06-18T20:00:00.000Z,2024|vlog|official,17792,972,176,233,https://i.ytimg.com/vi/UQUGfzO3V_X/default.jpg,False,False,False,Auto-generated sample description for Comedy video.
-Qp4X_gpheU,24.25.04,Top 10 Music Moments This Week,Channel_3723,16,2024-04-24T21:00:00.000Z,vlog|official|live,127868,3682,479,1332,https://i.ytimg.com/vi/ftoC4tKVea0/default.jpg,False,False,False,Auto-generated sample description for Music video.
Oh1siblX2zU,24.23.10,Why This Entertainment Video Went Viral,Channel_3756,17,2024-10-19T05:00:00.000Z,live|vlog|2024,140508,2098,551,2284,https://i.ytimg.com/vi/3lQbQpg-6gM/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
mQ59M0VrZ1U,24.29.01,Behind the Scenes: Entertainment,Channel_1432,17,2024-01-27T11:00:00.000Z,music|official|vlog,10604,393,52,82,https://i.ytimg.com/vi/V57YjWmpZQt/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
BMsU095-Dq_,24.06.12,Top 10 Entertainment Moments This Week,Channel_4637,17,2024-12-06T13:00:00.000Z,music|2024|official,4924,168,29,95,https://i.ytimg.com/vi/bcAzJSrrAdR/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
RJ5y1rvyX0U,24.27.09,Why This Music Video Went Viral,Channel_3254,16,2024-09-26T04:00:00.000Z,music|trending|live,73997,5818,245,1258,https://i.ytimg.com/vi/E99_CbLGwsS/default.jpg,False,False,False,Auto-generated sample description for Music video.
QikzKhvrNBq,24.07.05,Entertainment Compilation 2024,Channel_1337,4,2024-05-03T09:00:00.000Z,music|official|vlog,120217,1824,529,1453,https://i.ytimg.com/vi/EAdefLPgZG4/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
NgTq1z5Z-3I,24.30.01,Why This Entertainment Video Went Viral,Channel_1931,4,2024-01-26T16:00:00.000Z,live|2024|official,164143,6809,1131,278,https://i.ytimg.com/vi/zK72L_lUncD/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
Hp-YNWE_oiF,24.06.06,Reacting to Music Trends,Channel_4,16,2024-06-03T22:00:00.000Z,review|live|2024,191219,2788,940,1192,https://i.ytimg.com/vi/OwfIRhYQpol/default.jpg,False,False,False,Auto-generated sample description for Music video.
tMMC7lwCBTu,24.16.02,Why This Entertainment Video Went Viral,Channel_4163,17,2024-02-16T08:00:00.000Z,review|live|trending,77629,2691,721,284,https://i.ytimg.com/vi/sYvA2SOAjiE/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
HvuQ_XZZTPr,24.09.02,Top 10 Comedy Moments This Week,Channel_2587,18,2024-02-08T08:00:00.000Z,review|live|vlog,1653,73,1,6,https://i.ytimg.com/vi/PUZVeBwCNWo/default.jpg,False,False,False,Auto-generated sample description for Comedy video.
EThptuSKump,24.16.03,Official Music Highlights,Channel_4997,16,2024-03-13T05:00:00.000Z,official|vlog|trending,62597,4100,201,1057,https://i.ytimg.com/vi/eJJGwJeTSvN/default.jpg,False,False,False,Auto-generated sample description for Music video.
XDSJyps_idv,24.12.04,Behind the Scenes: Gaming,Channel_2630,2,2024-04-10T10:00:00.000Z,live|2024|trending,5273,370,2,73,https://i.ytimg.com/vi/njKZ_lkOjli/default.jpg,False,False,False,Auto-generated sample description for Gaming video.
vyX9ZzoCCrd,24.07.02,Behind the Scenes: Entertainment,Channel_4538,4,2024-02-05T17:00:00.000Z,live|2024|official,54631,764,148,784,https://i.ytimg.com/vi/y62RGVwKWTs/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
VwGgqZ4RzCd,24.30.07,Reacting to Comedy Trends,Channel_1468,14,2024-07-26T17:00:00.000Z,2024|review|vlog,12038,951,93,218,https://i.ytimg.com/vi/hKTMfxHWB_l/default.jpg,True,False,False,Auto-generated sample description for Comedy video.
eNn_L7Kb1dm,24.25.06,Behind the Scenes: Music,Channel_2150,16,2024-06-23T20:00:00.000Z,vlog|music|trending,20919,1094,126,339,https://i.ytimg.com/vi/oK_G6O0fRMZ/default.jpg,False,False,False,Auto-generated sample description for Music video.
45_RUBDBj3E,24.26.09,Reacting to Comedy Trends,Channel_2415,18,2024-09-22T22:00:00.000Z,2024|review|vlog,7285,83,34,17,https://i.ytimg.com/vi/llnozHITSU8/default.jpg,False,False,False,Auto-generated sample description for Comedy video.
_fSsnNFYWek,24.09.09,Why This Gaming Video Went Viral,Channel_1389,15,2024-09-05T02:00:00.000Z,review|vlog|music,7124,404,5,115,https://i.ytimg.com/vi/yzRVOzQxCTf/default.jpg,False,False,False,Auto-generated sample description for Gaming video.
7GiS_Jwu2MI,24.02.02,Reacting to Comedy Trends,Channel_885,14,2024-02-01T04:00:00.000Z,review|music|2024,6574,240,57,45,https://i.ytimg.com/vi/M_AFMHV7BKy/default.jpg,False,False,False,Auto-generated sample description for Comedy video.
AZKfzorKmYv,24.07.12,Top 10 Pets & Animals Moments This Week,Channel_2332,10,2024-12-06T03:00:00.000Z,music|vlog|2024,7179,508,30,136,https://i.ytimg.com/vi/Es1wq6Acffn/default.jpg,False,False,False,Auto-generated sample description for Pets & Animals video.
9hM20Xam-G4,24.04.12,Behind the Scenes: People & Blogs,Channel_1669,11,2024-12-04T20:00:00.000Z,review|live|vlog,7137,108,16,120,https://i.ytimg.com/vi/cbOMuFfRAwF/default.jpg,False,False,False,Auto-generated sample description for People & Blogs video.
4F-V0YaemJ4,24.09.06,Official Comedy Highlights,Channel_3317,14,2024-06-05T00:00:00.000Z,trending|official|vlog,20185,776,46,323,https://i.ytimg.com/vi/usUeQP8KFPq/default.jpg,False,False,False,Auto-generated sample description for Comedy video.
58Ub2Xw5clc,24.17.01,Why This Music Video Went Viral,Channel_4241,16,2024-01-17T05:00:00.000Z,review|live|2024,115599,4796,633,990,https://i.ytimg.com/vi/INkr3Bt31rL/default.jpg,False,False,False,Auto-generated sample description for Music video.
jkqPhmfBbF1,24.23.01,Behind the Scenes: Music,Channel_1023,16,2024-01-21T16:00:00.000Z,live|2024|music,16289,328,161,109,https://i.ytimg.com/vi/WgPf-8jbw9C/default.jpg,False,False,False,Auto-generated sample description for Music video.
2JzR7fNPbNZ,24.27.09,Why This Comedy Video Went Viral,Channel_1094,14,2024-09-25T10:00:00.000Z,trending|vlog|music,7868,479,8,6,https://i.ytimg.com/vi/p2yGSS_xWG6/default.jpg,False,False,False,Auto-generated sample description for Comedy video.
9jAfCfHwXgK,24.30.12,Behind the Scenes: Entertainment,Channel_3932,17,2024-12-26T05:00:00.000Z,music|live|official,187171,6827,869,806,https://i.ytimg.com/vi/hlm9ont9zSp/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
GTjpBP2yySM,24.30.01,Reacting to Entertainment Trends,Channel_4015,4,2024-01-28T15:00:00.000Z,official|2024|review,10157,697,21,182,https://i.ytimg.com/vi/oiTlsPHdVKr/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
oVufD8OzIul,24.30.10,Official Comedy Highlights,Channel_1113,3,2024-10-30T10:00:00.000Z,vlog|official|2024,12330,437,31,130,https://i.ytimg.com/vi/1tSxZVu99hs/default.jpg,False,False,False,Auto-generated sample description for Comedy video.
BKju4FvuAvo,24.22.04,Official Music Highlights,Channel_2443,16,2024-04-22T14:00:00.000Z,official|live|music,557310,18594,1805,6895,https://i.ytimg.com/vi/U3nR-fszFPk/default.jpg,False,False,False,Auto-generated sample description for Music video.
Ze-8IVRtiTP,24.08.01,Entertainment Compilation 2024,Channel_3186,17,2024-01-07T10:00:00.000Z,review|trending|live,342136,10135,2696,3277,https://i.ytimg.com/vi/RRtZQojyN7o/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
BUgKpHQhTfh,24.19.06,Official Music Highlights,Channel_2665,16,2024-06-18T13:00:00.000Z,live|trending|vlog,551283,30809,5477,3326,https://i.ytimg.com/vi/j6F_fBknB0W/default.jpg,False,False,False,Auto-generated sample description for Music video.
RJx_ir36UHI,24.06.08,Top 10 Pets & Animals Moments This Week,Channel_1420,1,2024-08-04T10:00:00.000Z,trending|vlog|review,8159,627,12,101,https://i.ytimg.com/vi/eWrPdZk2PUt/default.jpg,False,False,False,Auto-generated sample description for Pets & Animals video.
7rtUSSKM4bv,25.04.02,Reacting to Entertainment Trends,Channel_184,4,2025-02-03T16:00:00.000Z,live|official|music,73812,5634,143,1444,https://i.ytimg.com/vi/FZgCeYtDQ4B/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
kIWO6FdeyLp,24.09.10,Official Entertainment Highlights,Channel_639,17,2024-10-07T09:00:00.000Z,official|trending|music,120086,4953,196,2271,https://i.ytimg.com/vi/q9Y5lXdQ6Wl/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
nEs0n6y4EnH,24.28.06,Entertainment Compilation 2024,Channel_181,4,2024-06-25T09:00:00.000Z,official|live|review,71602,1523,446,655,https://i.ytimg.com/vi/_5XrJoqCxYW/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
gDcaVN7VB54,25.04.02,Reacting to Entertainment Trends,Channel_401,4,2025-02-01T22:00:00.000Z,music|trending|vlog,6598,289,13,25,https://i.ytimg.com/vi/8IhObbXX79t/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
x5UMHK4Y7Zq,24.25.11,Behind the Scenes: Entertainment,Channel_3800,17,2024-11-23T18:00:00.000Z,live|2024|music,16182,597,73,288,https://i.ytimg.com/vi/cfbV3IyA5dq/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
kHVRJeWD-ks,24.17.10,Official Entertainment Highlights,Channel_4099,17,2024-10-15T04:00:00.000Z,live|2024|vlog,79272,3530,782,1572,https://i.ytimg.com/vi/lTrRhOxUPYy/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
OG_0EQRm-KW,24.13.10,Top 10 Gaming Moments This Week,Channel_3187,2,2024-10-12T02:00:00.000Z,2024|review|vlog,8133,314,30,65,https://i.ytimg.com/vi/Qei9x9QIRa8/default.jpg,False,False,False,Auto-generated sample description for Gaming video.
Mm8NGpFO1v9,24.15.07,Top 10 Comedy Moments This Week,Channel_255,3,2024-07-15T11:00:00.000Z,trending|vlog|official,9250,237,27,84,https://i.ytimg.com/vi/oKOSJUXwl9q/default.jpg,False,False,False,Auto-generated sample description for Comedy video.
-EBPpFbKPAR,24.20.07,Music Compilation 2024,Channel_1104,16,2024-07-17T16:00:00.000Z,review|official|live,24724,971,99,359,https://i.ytimg.com/vi/bJGcwFwz4Xq/default.jpg,False,False,False,Auto-generated sample description for Music video.
q_bMcZ-biC-,24.27.12,Reacting to Comedy Trends,Channel_4316,18,2024-12-24T13:00:00.000Z,vlog|review|live,838,63,0,8,https://i.ytimg.com/vi/KKoTu1zRCYF/default.jpg,False,False,False,Auto-generated sample description for Comedy video.
I02spjWqUxA,24.13.11,Reacting to Travel & Events Trends,Channel_2433,20,2024-11-10T16:00:00.000Z,live|official|trending,49623,920,472,411,https://i.ytimg.com/vi/67YepbngBTT/default.jpg,False,False,False,Auto-generated sample description for Travel & Events video.
Rx_ykfJk3ll,24.07.11,People & Blogs Compilation 2024,Channel_4038,11,2024-11-05T22:00:00.000Z,vlog|trending|official,9500,280,73,113,https://i.ytimg.com/vi/oWnmAER02r8/default.jpg,False,False,False,Auto-generated sample description for People & Blogs video.
C5m5_EXYHgc,24.25.03,Reacting to Entertainment Trends,Channel_3237,4,2024-03-22T16:00:00.000Z,music|2024|trending,259722,6848,353,3478,https://i.ytimg.com/vi/SJXTkbEgh4V/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
kIgzPOZso2Q,24.12.09,Official Music Highlights,Channel_1067,16,2024-09-08T00:00:00.000Z,2024|review|official,145819,6959,918,1272,https://i.ytimg.com/vi/E78tFEwjRBo/default.jpg,False,False,False,Auto-generated sample description for Music video.
ShLcKs_RlTG,24.03.06,Official Music Highlights,Channel_4192,16,2024-05-30T02:00:00.000Z,vlog|live|review,26365,727,33,442,https://i.ytimg.com/vi/93lcmwf16vv/default.jpg,False,False,False,Auto-generated sample description for Music video.
pEeenZWIoQO,24.03.12,Reacting to Travel & Events Trends,Channel_2426,9,2024-11-29T10:00:00.000Z,live|review|trending,6661,344,46,85,https://i.ytimg.com/vi/3b08QA6Mhrh/default.jpg,False,False,False,Auto-generated sample description for Travel & Events video.
yDsqDdgXnsL,24.30.12,Behind the Scenes: Entertainment,Channel_797,17,2024-12-27T11:00:00.000Z,music|trending|2024,7515,509,22,104,https://i.ytimg.com/vi/cbdMoAFav4x/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
SKiRQRLk5uQ,24.29.08,Comedy Compilation 2024,Channel_2409,14,2024-08-25T19:00:00.000Z,official|live|trending,41983,1777,247,405,https://i.ytimg.com/vi/5h3bBXcvNVC/default.jpg,False,False,False,Auto-generated sample description for Comedy video.
KWI9NOe3pqb,24.03.03,Entertainment Compilation 2024,Channel_1735,17,2024-02-29T12:00:00.000Z,trending|official|music,554159,44034,600,419,https://i.ytimg.com/vi/-yeuQoPo3iJ/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
NeZC-pHzNnL,24.24.01,Why This Comedy Video Went Viral,Channel_3677,14,2024-01-24T21:00:00.000Z,2024|vlog|review,106420,4123,499,328,https://i.ytimg.com/vi/1RNtZOvmAsp/default.jpg,False,False,False,Auto-generated sample description for Comedy video.
7fvH4MxI_eE,24.14.07,Behind the Scenes: Comedy,Channel_3459,3,2024-07-13T21:00:00.000Z,official|music|trending,16946,642,20,102,https://i.ytimg.com/vi/NE3Yu07P_1I/default.jpg,False,False,False,Auto-generated sample description for Comedy video.
ddwA9zO0JqR,24.27.11,Why This Entertainment Video Went Viral,Channel_2101,4,2024-11-25T18:00:00.000Z,trending|live|review,60438,3033,247,810,https://i.ytimg.com/vi/GP021Sz6F7Q/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
AQ7s9kUoQhJ,24.21.06,Music Compilation 2024,Channel_989,16,2024-06-19T01:00:00.000Z,music|live|trending,90131,5272,742,806,https://i.ytimg.com/vi/sqtXPWqn96W/default.jpg,False,False,False,Auto-generated sample description for Music video.
M8pSC7aC39F,24.11.03,Top 10 Entertainment Moments This Week,Channel_1629,17,2024-03-11T14:00:00.000Z,official|music|2024,126839,4073,360,377,https://i.ytimg.com/vi/qpXAO-jLoe-/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
NVD7sBK332-,24.23.01,Why This Entertainment Video Went Viral,Channel_3849,17,2024-01-20T13:00:00.000Z,vlog|review|music,9755,696,7,96,https://i.ytimg.com/vi/1rq9_HiEqQf/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
Oq8S799wqOL,24.30.06,Entertainment Compilation 2024,Channel_4695,4,2024-06-27T22:00:00.000Z,review|music|vlog,10545,193,87,88,https://i.ytimg.com/vi/yLUCLRCTt81/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
dGisXlXPu0n,24.27.04,Gaming Compilation 2024,Channel_1091,2,2024-04-27T19:00:00.000Z,live|vlog|trending,12250,776,78,203,https://i.ytimg.com/vi/D49KJ9HrCpP/default.jpg,False,False,False,Auto-generated sample description for Gaming video.
a3xpD27WWlF,25.26.01,Behind the Scenes: Comedy,Channel_4957,18,2025-01-24T07:00:00.000Z,review|trending|2024,23784,1230,97,319,https://i.ytimg.com/vi/bfy33tJ8QNy/default.jpg,False,True,False,Auto-generated sample description for Comedy video.
8Vs-J8Dhl_H,24.13.11,Top 10 Entertainment Moments This Week,Channel_4609,17,2024-11-09T07:00:00.000Z,official|2024|live,77477,1007,274,457,https://i.ytimg.com/vi/h4KtpQuT-4l/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
ZL3xR2x6-ld,24.14.09,Behind the Scenes: Entertainment,Channel_4928,4,2024-09-13T00:00:00.000Z,music|official|2024,26713,1153,183,49,https://i.ytimg.com/vi/jfWxiHoQPar/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
emVc6O-mueW,25.05.01,Behind the Scenes: Gaming,Channel_1228,15,2025-01-02T12:00:00.000Z,live|vlog|official,16147,1143,117,61,https://i.ytimg.com/vi/6E7Dhjf_-qO/default.jpg,False,False,False,Auto-generated sample description for Gaming video.
8XMuYdCXZLD,24.16.09,Official Music Highlights,Channel_146,16,2024-09-14T22:00:00.000Z,trending|official|review,110196,5192,386,331,https://i.ytimg.com/vi/c_-DM8yD5He/default.jpg,False,False,False,Auto-generated sample description for Music video.
dhxI7hjjA_N,24.06.03,Why This Entertainment Video Went Viral,Channel_3818,17,2024-03-04T19:00:00.000Z,music|live|vlog,61437,3628,170,446,https://i.ytimg.com/vi/xKIxexxBKTn/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
KnBy_m5uoEO,24.28.10,News & Politics Compilation 2024,Channel_966,13,2024-10-28T12:00:00.000Z,review|music|trending,6954,365,45,134,https://i.ytimg.com/vi/e_qcffWv2eT/default.jpg,False,False,False,Auto-generated sample description for News & Politics video.
8-wCsB37y3U,24.26.03,Official Entertainment Highlights,Channel_1234,4,2024-03-26T12:00:00.000Z,official|music|trending,29003,524,71,454,https://i.ytimg.com/vi/mvC81sozlrV/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
P1LPY_ifT8h,24.07.01,Why This Comedy Video Went Viral,Channel_4740,18,2024-01-03T05:00:00.000Z,2024|live|music,26071,391,138,317,https://i.ytimg.com/vi/3kskiVBe3jR/default.jpg,False,False,False,Auto-generated sample description for Comedy video.
dv4DFh1DsgO,24.12.12,Official Music Highlights,Channel_4819,16,2024-12-12T02:00:00.000Z,official|live|review,36494,2647,47,447,https://i.ytimg.com/vi/aoGwRBGh8aZ/default.jpg,False,False,False,Auto-generated sample description for Music video.
IeAV7CqGwni,24.11.03,Reacting to Entertainment Trends,Channel_4414,17,2024-03-10T15:00:00.000Z,vlog|live|music,296212,10783,2235,1108,https://i.ytimg.com/vi/f9ptzOUUY9e/default.jpg,True,False,False,Auto-generated sample description for Entertainment video.
H6m9sS6dRN8,24.28.07,Top 10 Entertainment Moments This Week,Channel_2792,17,2024-07-24T20:00:00.000Z,2024|trending|vlog,21168,1380,136,248,https://i.ytimg.com/vi/CtIOjB7-TT6/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
y_c0kqSdsKv,24.29.12,Comedy Compilation 2024,Channel_2056,18,2024-12-27T01:00:00.000Z,vlog|live|music,7093,84,52,26,https://i.ytimg.com/vi/3OqSlTlCSdJ/default.jpg,False,False,False,Auto-generated sample description for Comedy video.
8oDUqxjmPdn,24.20.09,Official Comedy Highlights,Channel_4647,14,2024-09-18T15:00:00.000Z,vlog|review|music,72379,976,181,361,https://i.ytimg.com/vi/dDH1gPtIS09/default.jpg,False,False,False,Auto-generated sample description for Comedy video.
ZKMZPKS8pLS,24.03.02,Reacting to Entertainment Trends,Channel_194,17,2024-01-30T00:00:00.000Z,official|music|2024,170404,6348,503,2738,https://i.ytimg.com/vi/hTBsV-3iQHn/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
IA0SFbkCtW4,24.25.07,Top 10 Entertainment Moments This Week,Channel_1100,17,2024-07-23T20:00:00.000Z,live|official|2024,200288,15758,1356,2552,https://i.ytimg.com/vi/s80KvJqJlgB/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
aCxGPZ7TCmV,24.26.08,Behind the Scenes: Comedy,Channel_2517,14,2024-08-22T18:00:00.000Z,music|official|live,14473,1152,118,191,https://i.ytimg.com/vi/-X1wiKEh5Bz/default.jpg,False,False,False,Auto-generated sample description for Comedy video.
Dw1e-dYKRLS,24.17.09,Reacting to News & Politics Trends,Channel_877,6,2024-09-14T12:00:00.000Z,vlog|trending|official,6171,333,5,83,https://i.ytimg.com/vi/q4HF-DFYtc1/default.jpg,False,False,False,Auto-generated sample description for News & Politics video.
MHGOHFmjmGc,24.04.02,Why This Entertainment Video Went Viral,Channel_2068,17,2024-01-31T12:00:00.000Z,live|2024|official,23966,875,170,359,https://i.ytimg.com/vi/m3YI1MDudCF/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
2WJnuWGIgm8,24.11.01,Behind the Scenes: Music,Channel_1192,16,2024-01-09T07:00:00.000Z,live|official|2024,28420,924,271,134,https://i.ytimg.com/vi/tT55eb1ZHNI/default.jpg,False,False,False,Auto-generated sample description for Music video.
