video_id,trending_date,title,channel_title,category_id,publish_time,tags,views,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,video_error_or_removed,description
VEZRBzhicJn,24.21.07,Behind the Scenes: People & Blogs,Channel_289,25,2024-07-19T15:00:00.000Z,2024|vlog|review,339,13,3,1,https://i.ytimg.com/vi/6V6BSnaZEP0/default.jpg,False,False,False,Auto-generated sample description for People & Blogs video.
a6tR8jfE-EZ,24.19.12,Music Compilation 2024,Channel_4900,26,2024-12-16T17:00:00.000Z,music|trending|vlog,55778,2190,133,1031,https://i.ytimg.com/vi/-MC-u0gdWxx/default.jpg,False,False,False,Auto-generated sample description for Music video.
G223ff6G1Wy,24.19.10,People & Blogs Compilation 2024,Channel_2994,8,2024-10-18T17:00:00.000Z,official|2024|trending,9335,709,82,6,https://i.ytimg.com/vi/7ahRcEMFnKf/default.jpg,False,False,False,Auto-generated sample description for People & Blogs video.
Lo2z0RtUVRb,24.02.10,Official Gaming Highlights,Channel_3615,1,2024-09-28T05:00:00.000Z,2024|music|official,152415,4622,562,2196,https://i.ytimg.com/vi/gXyLK08wjn8/default.jpg,False,False,False,Auto-generated sample description for Gaming video.
UPUCcJgGg_Z,24.23.09,Official Music Highlights,Channel_2101,26,2024-09-20T03:00:00.000Z,official|music|review,60855,4079,193,83,https://i.ytimg.com/vi/DJIGNaoXHtm/default.jpg,False,False,False,Auto-generated sample description for Music video.
-fIr9t-s4DG,24.02.07,Reacting to Entertainment Trends,Channel_2008,17,2024-06-29T20:00:00.000Z,2024|music|official,17104,1347,73,61,https://i.ytimg.com/vi/_bSauQ9g_6W/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
z7yNh483XXq,24.03.06,Official Comedy Highlights,Channel_1154,12,2024-06-03T06:00:00.000Z,trending|review|vlog,3282,195,32,4,https://i.ytimg.com/vi/A0He2AC5ROM/default.jpg,False,False,False,Auto-generated sample description for Comedy video.
XlpFdlx-jpM,24.12.08,Behind the Scenes: Music,Channel_1336,26,2024-08-09T04:00:00.000Z,official|2024|trending,5381,109,19,70,https://i.ytimg.com/vi/2cjv9GgitpQ/default.jpg,False,False,False,Auto-generated sample description for Music video.
J3Z23a5mJTm,24.16.05,Reacting to Entertainment Trends,Channel_4873,17,2024-05-14T21:00:00.000Z,2024|review|music,51631,1744,434,497,https://i.ytimg.com/vi/YXw4ZfTZwNn/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
K6TDhgfM47L,24.03.08,Why This Music Video Went Viral,Channel_4464,26,2024-08-03T11:00:00.000Z,review|music|live,73396,4962,185,1356,https://i.ytimg.com/vi/cN0GYwcWoBs/default.jpg,False,False,False,Auto-generated sample description for Music video.
0n9kSIFafxE,24.22.05,Why This Entertainment Video Went Viral,Channel_4190,17,2024-05-18T14:00:00.000Z,official|live|trending,20421,1208,194,207,https://i.ytimg.com/vi/AcPZUgfcKXr/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
WnZoXB3C2LP,24.27.06,Behind the Scenes: People & Blogs,Channel_4338,8,2024-06-24T04:00:00.000Z,review|vlog|2024,4853,106,35,83,https://i.ytimg.com/vi/_j_rRI-7Xfc/default.jpg,False,False,False,Auto-generated sample description for People & Blogs video.
LU4_qCYg1RG,24.03.12,Film & Animation Compilation 2024,Channel_2306,20,2024-12-02T19:00:00.000Z,vlog|live|trending,44312,3276,159,869,https://i.ytimg.com/vi/8t2duMWsHzP/default.jpg,False,False,False,Auto-generated sample description for Film & Animation video.
2beyJoSOjaV,24.26.06,Reacting to Comedy Trends,Channel_935,15,2024-06-22T06:00:00.000Z,review|2024|music,213713,11218,127,3255,https://i.ytimg.com/vi/g7wlU414vF6/default.jpg,False,False,False,Auto-generated sample description for Comedy video.
0e40NAHR0iD,24.16.12,Why This Comedy Video Went Viral,Channel_1598,15,2024-12-13T04:00:00.000Z,music|review|official,7957,592,64,54,https://i.ytimg.com/vi/cEQFgRgb2X3/default.jpg,False,False,False,Auto-generated sample description for Comedy video.
B3FJLWpwqHi,24.03.02,Why This Gaming Video Went Viral,Channel_1458,10,2024-02-03T00:00:00.000Z,music|vlog|2024,14608,515,131,115,https://i.ytimg.com/vi/Qg5sPf4F1BD/default.jpg,False,False,False,Auto-generated sample description for Gaming video.
P-4Q2ULlnCX,24.08.07,Why This Comedy Video Went Viral,Channel_4321,15,2024-07-06T02:00:00.000Z,review|music|trending,31657,894,272,18,https://i.ytimg.com/vi/g7Z16nGNWLP/default.jpg,False,False,False,Auto-generated sample description for Comedy video.
KeNgadQVDxv,25.31.01,Official Music Highlights,Channel_4132,26,2025-01-29T17:00:00.000Z,music|vlog|2024,72260,1119,713,789,https://i.ytimg.com/vi/e-wNALBywHq/default.jpg,False,False,False,Auto-generated sample description for Music video.
ASfMXXP6C42,24.16.02,Behind the Scenes: Film & Animation,Channel_4606,9,2024-02-14T13:00:00.000Z,2024|trending|vlog,1457,44,2,25,https://i.ytimg.com/vi/0A_0xtnBg9p/default.jpg,False,False,False,Auto-generated sample description for Film & Animation video.
AbDtVWVGD_k,24.14.06,Why This Science & Technology Video Went Viral,Channel_3264,6,2024-06-11T08:00:00.000Z,review|trending|official,896,15,7,2,https://i.ytimg.com/vi/hHjXt2ygCrk/default.jpg,False,False,False,Auto-generated sample description for Science & Technology video.
S2Ltqlu13Cw,25.24.01,Official Music Highlights,Channel_2822,26,2025-01-24T12:00:00.000Z,2024|live|trending,130594,2641,908,1135,https://i.ytimg.com/vi/DTOe3yIzLKP/default.jpg,True,False,False,Auto-generated sample description for Music video.
CCUKgGqd2Ct,25.17.01,Why This Comedy Video Went Viral,Channel_4379,12,2025-01-15T16:00:00.000Z,trending|2024|music,32820,1003,40,86,https://i.ytimg.com/vi/GNG4M6nw0SA/default.jpg,False,False,False,Auto-generated sample description for Comedy video.
UUX2djBsWXh,24.29.08,Reacting to Comedy Trends,Channel_2138,15,2024-08-29T05:00:00.000Z,official|music|review,129387,9328,105,2504,https://i.ytimg.com/vi/ScZ7ivom7YZ/default.jpg,False,False,False,Auto-generated sample description for Comedy video.
QpIOv4j9uZK,24.28.03,Top 10 Music Moments This Week,Channel_3435,26,2024-03-27T03:00:00.000Z,2024|trending|vlog,218443,6077,650,180,https://i.ytimg.com/vi/m-NWSTNQRrv/default.jpg,False,False,False,Auto-generated sample description for Music video.
odWP9Q3vDdo,25.05.02,Why This Film & Animation Video Went Viral,Channel_1991,20,2025-02-02T14:00:00.000Z,music|2024|live,1028,14,3,10,https://i.ytimg.com/vi/py7CZr-7Q-X/default.jpg,False,False,False,Auto-generated sample description for Film & Animation video.
nc1CW2qSurU,24.26.03,Top 10 Entertainment Moments This Week,Channel_4874,16,2024-03-26T21:00:00.000Z,live|vlog|trending,74077,2925,333,71,https://i.ytimg.com/vi/ft-leD3mRM3/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
VrAKNwOaDLM,24.08.08,Comedy Compilation 2024,Channel_346,15,2024-08-06T05:00:00.000Z,trending|official|vlog,31161,572,47,589,https://i.ytimg.com/vi/oAalYUrkz2i/default.jpg,False,False,False,Auto-generated sample description for Comedy video.
1L8-7Y3InaW,25.02.02,Official Howto & Style Highlights,Channel_282,2,2025-01-31T00:00:00.000Z,trending|live|music,5080,90,13,64,https://i.ytimg.com/vi/kHQnJGPRcGT/default.jpg,False,False,False,Auto-generated sample description for Howto & Style video.
DPZdE4Wz53s,24.24.11,Entertainment Compilation 2024,Channel_909,16,2024-11-23T19:00:00.000Z,review|music|vlog,46196,1404,102,838,https://i.ytimg.com/vi/jcpiz-3VK1x/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
hNf-v16fnoy,24.24.03,Behind the Scenes: Comedy,Channel_3489,15,2024-03-21T09:00:00.000Z,music|2024|trending,6410,191,51,122,https://i.ytimg.com/vi/cIR-OYfNq6Q/default.jpg,False,False,False,Auto-generated sample description for Comedy video.
2gaKlYQ7UMg,24.22.02,Reacting to Howto & Style Trends,Channel_2843,2,2024-02-21T15:00:00.000Z,2024|music|official,24486,1136,59,398,https://i.ytimg.com/vi/jbmmKd36ahj/default.jpg,False,False,False,Auto-generated sample description for Howto & Style video.
xpXQBfyNbUX,24.22.01,Reacting to Pets & Animals Trends,Channel_2331,3,2024-01-18T21:00:00.000Z,official|vlog|2024,14668,1139,38,200,https://i.ytimg.com/vi/2QS8ykG0Y4W/default.jpg,False,False,False,Auto-generated sample description for Pets & Animals video.
v_A1adRGEgz,24.28.10,Why This People & Blogs Video Went Viral,Channel_2717,8,2024-10-27T10:00:00.000Z,official|trending|live,21341,1009,14,154,https://i.ytimg.com/vi/z8J0rgYietd/default.jpg,False,False,False,Auto-generated sample description for People & Blogs video.
OMskmwfh2jt,24.02.05,Top 10 Comedy Moments This Week,Channel_3251,12,2024-05-02T03:00:00.000Z,review|trending|official,41183,1487,356,243,https://i.ytimg.com/vi/QPIVGXYlfg0/default.jpg,False,False,False,Auto-generated sample description for Comedy video.
2NaN4xN8OIK,24.25.12,Top 10 People & Blogs Moments This Week,Channel_3316,18,2024-12-21T02:00:00.000Z,review|2024|live,10943,172,54,204,https://i.ytimg.com/vi/HIc8eJXck5J/default.jpg,False,False,False,Auto-generated sample description for People & Blogs video.
RLwU_IrEI67,24.23.12,Official People & Blogs Highlights,Channel_4723,25,2024-12-20T15:00:00.000Z,vlog|live|2024,27765,577,163,474,https://i.ytimg.com/vi/c30AiX5ekRF/default.jpg,False,False,False,Auto-generated sample description for People & Blogs video.
4UB9-0ueSTp,24.15.12,Behind the Scenes: Music,Channel_1919,26,2024-12-12T16:00:00.000Z,vlog|live|2024,125084,6697,834,503,https://i.ytimg.com/vi/YvXQ_UAfeVb/default.jpg,False,False,False,Auto-generated sample description for Music video.
qx3Rf9DfkRj,24.09.11,Top 10 Music Moments This Week,Channel_1968,26,2024-11-05T18:00:00.000Z,trending|review|official,98624,2010,183,1034,https://i.ytimg.com/vi/W2NHf0XlyV2/default.jpg,False,False,False,Auto-generated sample description for Music video.
_55K-VO4z8_,24.26.01,Behind the Scenes: Entertainment,Channel_356,17,2024-01-23T16:00:00.000Z,live|trending|2024,6085,211,39,36,https://i.ytimg.com/vi/X0YkqtSAiDD/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
R4roSB3mMhl,24.11.01,Why This Science & Technology Video Went Viral,Channel_235,22,2024-01-10T19:00:00.000Z,live|2024|trending,5448,309,9,53,https://i.ytimg.com/vi/rV_5HXgH2A4/default.jpg,False,False,False,Auto-generated sample description for Science & Technology video.
Ol5040d0p17,24.23.04,Official Entertainment Highlights,Channel_243,17,2024-04-20T01:00:00.000Z,2024|vlog|music,13634,320,13,161,https://i.ytimg.com/vi/snT4pyB2NU-/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
-WNIwAPQhDi,24.05.02,Education Compilation 2024,Channel_2622,11,2024-02-01T03:00:00.000Z,review|live|official,7893,245,78,146,https://i.ytimg.com/vi/ZVwRdzh8hpt/default.jpg,False,False,False,Auto-generated sample description for Education video.
DwMfzyMCIti,24.24.03,Official Comedy Highlights,Channel_4263,15,2024-03-23T05:00:00.000Z,vlog|official|review,11532,417,45,168,https://i.ytimg.com/vi/46l5popnub1/default.jpg,False,False,False,Auto-generated sample description for Comedy video.
hIf18zM5XJL,24.05.08,Behind the Scenes: Comedy,Channel_186,12,2024-08-02T11:00:00.000Z,live|vlog|review,43992,3426,353,619,https://i.ytimg.com/vi/92a3j2jc3yP/default.jpg,False,False,False,Auto-generated sample description for Comedy video.
sPzgIrovJkX,24.23.09,Reacting to Music Trends,Channel_1268,26,2024-09-22T18:00:00.000Z,trending|live|review,24841,1175,139,240,https://i.ytimg.com/vi/HOM8RVftdxt/default.jpg,False,False,False,Auto-generated sample description for Music video.
hE46NWKN5jP,24.03.09,Official Entertainment Highlights,Channel_1207,17,2024-08-30T03:00:00.000Z,live|vlog|trending,22295,361,141,242,https://i.ytimg.com/vi/TgNnOuiPGg-/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
KrgS8RfSZzh,24.27.05,Behind the Scenes: Science & Technology,Channel_1760,6,2024-05-27T05:00:00.000Z,official|review|live,8857,621,17,12,https://i.ytimg.com/vi/yKBGb8Yw3NW/default.jpg,False,False,False,Auto-generated sample description for Science & Technology video.
fAIw-V2v7Lf,24.17.02,Entertainment Compilation 2024,Channel_4555,17,2024-02-17T06:00:00.000Z,official|vlog|live,8063,113,28,142,https://i.ytimg.com/vi/7g8BsGoRQax/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
i_6nONce1fu,24.24.03,People & Blogs Compilation 2024,Channel_796,18,2024-03-20T21:00:00.000Z,review|live|2024,16975,1255,147,221,https://i.ytimg.com/vi/YM5I1UlFjkZ/default.jpg,False,False,False,Auto-generated sample description for People & Blogs video.
bROLOK9c8v2,24.17.12,Why This Nonprofits & Activism Video Went Viral,Channel_3745,24,2024-12-13T19:00:00.000Z,vlog|trending|review,21975,1235,165,211,https://i.ytimg.com/vi/vRdHE1ioYrK/default.jpg,False,False,False,Auto-generated sample description for Nonprofits & Activism video.
DxE_UvcXEnG,24.02.11,Reacting to Howto & Style Trends,Channel_1682,4,2024-11-01T04:00:00.000Z,trending|2024|music,28011,768,138,45,https://i.ytimg.com/vi/88Bbg4fUGLo/default.jpg,False,False,False,Auto-generated sample description for Howto & Style video.
b-BDx6IkZrk,24.12.10,Behind the Scenes: Entertainment,Channel_2252,17,2024-10-08T07:00:00.000Z,live|vlog|2024,111576,1701,722,217,https://i.ytimg.com/vi/Ki8odi_i4qJ/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
g1kvV2bc8YE,24.27.11,Reacting to Gaming Trends,Channel_1675,1,2024-11-26T02:00:00.000Z,music|trending|vlog,23932,465,148,459,https://i.ytimg.com/vi/msnD_fKf-3c/default.jpg,False,False,False,Auto-generated sample description for Gaming video.
cCgww4V_WlH,24.02.06,Entertainment Compilation 2024,Channel_1456,16,2024-05-30T15:00:00.000Z,music|review|trending,49702,3646,48,360,https://i.ytimg.com/vi/aHrDnQW6H_H/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
eQBhDk2t5Y_,24.26.05,Why This Howto & Style Video Went Viral,Channel_306,21,2024-05-24T16:00:00.000Z,review|live|trending,5383,430,9,2,https://i.ytimg.com/vi/mm1Puooh655/default.jpg,False,False,False,Auto-generated sample description for Howto & Style video.
RxE-r2NYeyJ,24.28.06,Gaming Compilation 2024,Channel_1015,14,2024-06-25T20:00:00.000Z,review|live|music,4136,113,28,80,https://i.ytimg.com/vi/t-LU4ZlL7uH/default.jpg,False,False,False,Auto-generated sample description for Gaming video.
lhwF83IRNcD,24.24.08,Behind the Scenes: Music,Channel_2883,26,2024-08-23T21:00:00.000Z,music|trending|2024,25782,1372,127,485,https://i.ytimg.com/vi/QnN4BWAmJfn/default.jpg,False,False,False,Auto-generated sample description for Music video.
koAfaQLEIAZ,24.05.06,Top 10 Music Moments This Week,Channel_230,26,2024-06-04T00:00:00.000Z,trending|music|official,25526,1041,42,196,https://i.ytimg.com/vi/6_iXH5b9VKX/default.jpg,False,False,False,Auto-generated sample description for Music video.
2y7CPDJR9f0,24.01.10,Official Pets & Animals Highlights,Channel_4917,3,2024-09-29T11:00:00.000Z,official|review|vlog,10143,592,69,77,https://i.ytimg.com/vi/tSzV8qOYyCl/default.jpg,False,False,False,Auto-generated sample description for Pets & Animals video.
fO5gvKqRTae,24.05.01,Why This Music Video Went Viral,Channel_4708,26,2024-01-01T03:00:00.000Z,music|review|trending,120504,9123,783,2391,https://i.ytimg.com/vi/mUb6Rwhf9bD/default.jpg,False,False,False,Auto-generated sample description for Music video.
NuoCSVK36qD,24.29.02,Official Entertainment Highlights,Channel_2491,17,2024-02-28T05:00:00.000Z,2024|trending|live,58962,4286,307,715,https://i.ytimg.com/vi/9wx2UiNoPUm/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
TIs1Wnx3tol,24.12.12,Reacting to Gaming Trends,Channel_1848,14,2024-12-12T07:00:00.000Z,music|vlog|trending,9144,142,6,144,https://i.ytimg.com/vi/ANxlpIPrKRK/default.jpg,False,False,False,Auto-generated sample description for Gaming video.
UxPyQ-mLZmJ,24.23.12,Why This Education Video Went Viral,Channel_2692,11,2024-12-23T02:00:00.000Z,official|vlog|live,81,0,0,0,https://i.ytimg.com/vi/8uaEWrB3GaG/default.jpg,False,False,False,Auto-generated sample description for Education video.
0BO9mrNpyaY,24.21.09,Behind the Scenes: Entertainment,Channel_1597,16,2024-09-18T00:00:00.000Z,vlog|review|music,111966,4846,344,998,https://i.ytimg.com/vi/4KK_cN98GRw/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
zkKq3vDWxc_,24.09.03,Behind the Scenes: Music,Channel_265,26,2024-03-08T19:00:00.000Z,music|review|trending,13294,231,28,30,https://i.ytimg.com/vi/tX6iXhBoT1x/default.jpg,False,False,False,Auto-generated sample description for Music video.
Q1mpBNOraLz,24.20.09,Why This Entertainment Video Went Viral,Channel_3971,16,2024-09-16T17:00:00.000Z,official|trending|review,160278,10736,727,1404,https://i.ytimg.com/vi/cCUPj26YVA2/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
PM2Qa7eNvY0,25.07.01,Why This Gaming Video Went Viral,Channel_4400,1,2025-01-05T01:00:00.000Z,live|review|2024,22362,595,117,298,https://i.ytimg.com/vi/A-E_5mewKbl/default.jpg,False,False,False,Auto-generated sample description for Gaming video.
pvaJ5E_6aMQ,24.28.04,Reacting to Entertainment Trends,Channel_17,17,2024-04-25T10:00:00.000Z,live|2024|trending,54719,1003,451,435,https://i.ytimg.com/vi/GSNVP_3DJDw/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
UScyC2XLYkp,24.03.07,Official Entertainment Highlights,Channel_2061,17,2024-07-03T02:00:00.000Z,2024|vlog|music,500611,10908,277,6814,https://i.ytimg.com/vi/VGb4gck3osQ/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
WE3L18ZF2vy,24.26.03,Why This People & Blogs Video Went Viral,Channel_4345,8,2024-03-26T00:00:00.000Z,2024|vlog|review,8305,398,30,134,https://i.ytimg.com/vi/xBtJQtYWtDs/default.jpg,True,False,False,Auto-generated sample description for People & Blogs video.
cwydo5XqRwG,24.25.03,Why This Comedy Video Went Viral,Channel_2019,12,2024-03-23T22:00:00.000Z,vlog|official|trending,5214,108,43,39,https://i.ytimg.com/vi/9lU04gkriKA/default.jpg,False,False,False,Auto-generated sample description for Comedy video.
dNHl2j-oLNV,24.21.11,Entertainment Compilation 2024,Channel_2736,17,2024-11-18T05:00:00.000Z,official|2024|music,729513,27389,1584,9755,https://i.ytimg.com/vi/laQvdwutMEV/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
TrpXH9iAnz0,24.22.07,Official Entertainment Highlights,Channel_994,16,2024-07-22T08:00:00.000Z,trending|live|music,2702,144,1,27,https://i.ytimg.com/vi/xzyFJzR6Vpo/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
yPz8tK2NH7x,24.10.05,Why This Science & Technology Video Went Viral,Channel_939,6,2024-05-08T18:00:00.000Z,music|trending|official,36122,736,233,246,https://i.ytimg.com/vi/SIXoBiiuaea/default.jpg,False,False,False,Auto-generated sample description for Science & Technology video.
_HCetDLbmu-,25.15.01,Top 10 Music Moments This Week,Channel_4425,26,2025-01-12T13:00:00.000Z,review|trending|live,26755,511,183,257,https://i.ytimg.com/vi/vKheb6MtFVN/default.jpg,False,False,False,Auto-generated sample description for Music video.
CRyeEKeeavx,24.10.12,Reacting to Entertainment Trends,Channel_855,17,2024-12-10T22:00:00.000Z,2024|music|vlog,669786,26457,1953,8295,https://i.ytimg.com/vi/v278nMJJzfq/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
hE1C2rK1ie_,24.26.07,Reacting to Gaming Trends,Channel_2197,14,2024-07-26T14:00:00.000Z,official|live|vlog,12772,940,102,139,https://i.ytimg.com/vi/TxWdYwPiB8p/default.jpg,False,False,False,Auto-generated sample description for Gaming video.
FELYCEAW6ZU,24.10.02,Top 10 Entertainment Moments This Week,Channel_2813,17,2024-02-08T01:00:00.000Z,live|trending|vlog,38584,1876,151,450,https://i.ytimg.com/vi/j-FzswKk3-g/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
pw0hZHXJijH,24.05.11,Reacting to Entertainment Trends,Channel_2553,17,2024-11-04T09:00:00.000Z,music|live|review,33039,1319,92,421,https://i.ytimg.com/vi/_hn3kjIP6X0/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
a1gBZcwlsDo,24.09.01,Reacting to Howto & Style Trends,Channel_3492,4,2024-01-05T00:00:00.000Z,review|vlog|trending,932,41,8,1,https://i.ytimg.com/vi/hYvhbwgAuUQ/default.jpg,False,False,False,Auto-generated sample description for Howto & Style video.
yGCgMz03M7l,24.21.03,Top 10 Entertainment Moments This Week,Channel_2928,16,2024-03-21T07:00:00.000Z,review|live|2024,22340,405,72,11,https://i.ytimg.com/vi/HZWj229u9bW/default.jpg,False,True,False,Auto-generated sample description for Entertainment video.
Lp0tjsm9qjo,24.06.11,Behind the Scenes: Entertainment,Channel_661,17,2024-11-05T00:00:00.000Z,trending|music|vlog,5985,92,38,38,https://i.ytimg.com/vi/ZzwO4ZaZ39Z/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
oPa5UPCPySE,24.26.02,Top 10 Gaming Moments This Week,Channel_4771,1,2024-02-25T21:00:00.000Z,vlog|official|live,21502,644,100,83,https://i.ytimg.com/vi/rgFWIpuQ64p/default.jpg,False,False,False,Auto-generated sample description for Gaming video.
i2Hs7baplXW,24.06.09,Reacting to Howto & Style Trends,Channel_1250,21,2024-09-05T06:00:00.000Z,official|2024|music,2699,76,4,45,https://i.ytimg.com/vi/PN0xW3I8Qr8/default.jpg,False,False,False,Auto-generated sample description for Howto & Style video.
dGKt0dOQYw-,24.24.03,Entertainment Compilation 2024,Channel_3361,16,2024-03-22T15:00:00.000Z,vlog|2024|music,1001805,47260,7092,12634,https://i.ytimg.com/vi/ZQ4a3qL8qyJ/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
tNWo0KxDNnU,24.09.08,Official Music Highlights,Channel_4856,26,2024-08-05T13:00:00.000Z,2024|trending|official,11826,480,43,93,https://i.ytimg.com/vi/Ota0XCPygBB/default.jpg,False,False,False,Auto-generated sample description for Music video.
FVzHwxzFjTY,24.15.05,Film & Animation Compilation 2024,Channel_2790,9,2024-05-15T21:00:00.000Z,live|trending|vlog,120029,8650,255,1856,https://i.ytimg.com/vi/Mvf2_9w8Idp/default.jpg,False,False,False,Auto-generated sample description for Film & Animation video.
DKGfxs0qvvP,24.26.05,Why This Science & Technology Video Went Viral,Channel_1428,5,2024-05-26T22:00:00.000Z,music|2024|trending,45104,2308,225,388,https://i.ytimg.com/vi/1l_s1iBA8nc/default.jpg,False,False,False,Auto-generated sample description for Science & Technology video.
n5cH_BUEC4o,25.04.02,Why This Comedy Video Went Viral,Channel_745,12,2025-02-02T13:00:00.000Z,live|review|music,6769,419,54,102,https://i.ytimg.com/vi/GyKg4KTovAX/default.jpg,False,False,False,Auto-generated sample description for Comedy video.
JeXmCycqiN-,24.06.12,Behind the Scenes: Entertainment,Channel_1743,17,2024-12-04T14:00:00.000Z,official|2024|music,128875,2061,183,1085,https://i.ytimg.com/vi/a_JN2_0PRVY/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
tqu5vlsNGO3,24.04.08,Behind the Scenes: Howto & Style,Channel_4788,21,2024-08-04T22:00:00.000Z,review|vlog|music,4075,161,27,14,https://i.ytimg.com/vi/HHOUsWBwD7p/default.jpg,False,False,False,Auto-generated sample description for Howto & Style video.
qY5eOOjFH1p,25.02.01,Behind the Scenes: Comedy,Channel_4455,15,2025-01-01T03:00:00.000Z,trending|vlog|official,23671,838,30,302,https://i.ytimg.com/vi/ifcElkfW6gu/default.jpg,False,False,False,Auto-generated sample description for Comedy video.
mRvDcJU792y,24.27.12,Official Entertainment Highlights,Channel_3554,17,2024-12-25T22:00:00.000Z,vlog|trending|music,117303,1978,696,1875,https://i.ytimg.com/vi/qWTqpKIAH1q/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
